FID,gid,name,state_name,amch4t
biogas_methane_pot_animal_manure.2892,2892,Pulaski,Virginia,62.0722892
biogas_methane_pot_animal_manure.2898,2898,Russell,Virginia,23.2836531
biogas_methane_pot_animal_manure.2901,2901,Smyth,Virginia,122.260081
biogas_methane_pot_animal_manure.2907,2907,Tazewell,Virginia,58.8305601
biogas_methane_pot_animal_manure.2909,2909,Washington,Virginia,148.862152
biogas_methane_pot_animal_manure.2911,2911,Wise,Virginia,0
biogas_methane_pot_animal_manure.2912,2912,Wythe,Virginia,155.068986
biogas_methane_pot_animal_manure.2921,2921,Covington,Virginia,0
biogas_methane_pot_animal_manure.2042,2042,Adams,Ohio,235.362209
biogas_methane_pot_animal_manure.2049,2049,Brown,Ohio,70.5902029
biogas_methane_pot_animal_manure.2054,2054,Clermont,Ohio,14.5993469
biogas_methane_pot_animal_manure.2077,2077,Highland,Ohio,303.288914
biogas_methane_pot_animal_manure.2081,2081,Jackson,Ohio,16.24888
biogas_methane_pot_animal_manure.2114,2114,Scioto,Ohio,5.91466193
biogas_methane_pot_animal_manure.2123,2123,Vinton,Ohio,2.69028101
biogas_methane_pot_animal_manure.2928,2928,Galax,Virginia,0
biogas_methane_pot_animal_manure.3009,3009,Jackson,West Virginia,18.7784611
biogas_methane_pot_animal_manure.3011,3011,Kanawha,West Virginia,0.86383657
biogas_methane_pot_animal_manure.3012,3012,Lewis,West Virginia,0.71846738
biogas_methane_pot_animal_manure.3013,3013,Lincoln,West Virginia,0.98789265
biogas_methane_pot_animal_manure.3014,3014,Logan,West Virginia,0
biogas_methane_pot_animal_manure.1010,1010,Campbell,Kentucky,18.2522645
biogas_methane_pot_animal_manure.3015,3015,McDowell,West Virginia,0
biogas_methane_pot_animal_manure.3018,3018,Mason,West Virginia,58.7963522
biogas_methane_pot_animal_manure.3019,3019,Mercer,West Virginia,1.22139454
biogas_methane_pot_animal_manure.3021,3021,Mingo,West Virginia,0.39515706
biogas_methane_pot_animal_manure.3023,3023,Monroe,West Virginia,43.6651343
biogas_methane_pot_animal_manure.3025,3025,Nicholas,West Virginia,7.41717486
biogas_methane_pot_animal_manure.3031,3031,Putnam,West Virginia,4.13768526
biogas_methane_pot_animal_manure.3032,3032,Raleigh,West Virginia,1.42461268
biogas_methane_pot_animal_manure.3034,3034,Ritchie,West Virginia,0.30585135
biogas_methane_pot_animal_manure.3035,3035,Roane,West Virginia,7.05206713
biogas_methane_pot_animal_manure.3036,3036,Summers,West Virginia,0.34127201
biogas_methane_pot_animal_manure.3041,3041,Wayne,West Virginia,1.18547118
biogas_methane_pot_animal_manure.3042,3042,Webster,West Virginia,0.70955741
biogas_methane_pot_animal_manure.3044,3044,Wirt,West Virginia,0.53885053
biogas_methane_pot_animal_manure.3045,3045,Wood,West Virginia,14.2081233
biogas_methane_pot_animal_manure.3046,3046,Wyoming,West Virginia,0
biogas_methane_pot_animal_manure.2997,2997,Cabell,West Virginia,1.71763923
biogas_methane_pot_animal_manure.2998,2998,Calhoun,West Virginia,1.36024883
biogas_methane_pot_animal_manure.2999,2999,Clay,West Virginia,1.05973938
biogas_methane_pot_animal_manure.3001,3001,Fayette,West Virginia,1.29888089
biogas_methane_pot_animal_manure.3002,3002,Gilmer,West Virginia,1.59858992
biogas_methane_pot_animal_manure.3004,3004,Greenbrier,West Virginia,47.5971174
biogas_methane_pot_animal_manure.698,698,Bartholomew,Indiana,333.543924
biogas_methane_pot_animal_manure.996,996,Barren,Kentucky,1080.6367
biogas_methane_pot_animal_manure.999,999,Boone,Kentucky,7.5900227
biogas_methane_pot_animal_manure.1041,1041,Hart,Kentucky,335.333821
biogas_methane_pot_animal_manure.1043,1043,Henry,Kentucky,135.747551
biogas_methane_pot_animal_manure.773,773,Switzerland,Indiana,27.1383945
biogas_methane_pot_animal_manure.1065,1065,McCreary,Kentucky,10.9290361
biogas_methane_pot_animal_manure.1099,1099,Spencer,Kentucky,49.8395924
biogas_methane_pot_animal_manure.1100,1100,Taylor,Kentucky,198.411017
biogas_methane_pot_animal_manure.1002,1002,Boyle,Kentucky,40.6851171
biogas_methane_pot_animal_manure.1005,1005,Breckinridge,Kentucky,361.0596
biogas_methane_pot_animal_manure.1006,1006,Bullitt,Kentucky,39.4609596
biogas_methane_pot_animal_manure.702,702,Brown,Indiana,0.58762418
biogas_methane_pot_animal_manure.705,705,Clark,Indiana,48.0868021
biogas_methane_pot_animal_manure.1047,1047,Jefferson,Kentucky,2.44813735
biogas_methane_pot_animal_manure.1048,1048,Jessamine,Kentucky,8.70100207
biogas_methane_pot_animal_manure.1050,1050,Kenton,Kentucky,12.0831234
biogas_methane_pot_animal_manure.708,708,Crawford,Indiana,0
biogas_methane_pot_animal_manure.710,710,Dearborn,Indiana,53.3938139
biogas_methane_pot_animal_manure.1053,1053,Larue,Kentucky,85.2455501
biogas_methane_pot_animal_manure.1060,1060,Lincoln,Kentucky,349.184578
biogas_methane_pot_animal_manure.1081,1081,Nelson,Kentucky,1226.4985
biogas_methane_pot_animal_manure.1084,1084,Oldham,Kentucky,38.8185202
biogas_methane_pot_animal_manure.717,717,Floyd,Indiana,0.90662016
biogas_methane_pot_animal_manure.1085,1085,Owen,Kentucky,30.4451143
biogas_methane_pot_animal_manure.1091,1091,Pulaski,Kentucky,226.045362
biogas_methane_pot_animal_manure.726,726,Harrison,Indiana,197.895282
biogas_methane_pot_animal_manure.731,731,Jackson,Indiana,1012.54338
biogas_methane_pot_animal_manure.734,734,Jefferson,Indiana,40.8610037
biogas_methane_pot_animal_manure.735,735,Jennings,Indiana,130.933153
biogas_methane_pot_animal_manure.742,742,Lawrence,Indiana,16.3721681
biogas_methane_pot_animal_manure.748,748,Monroe,Indiana,2.19939336
biogas_methane_pot_animal_manure.753,753,Ohio,Indiana,0.08394631
biogas_methane_pot_animal_manure.754,754,Orange,Indiana,5.61331477
biogas_methane_pot_animal_manure.764,764,Ripley,Indiana,571.269324
biogas_methane_pot_animal_manure.767,767,Scott,Indiana,6.32025943
biogas_methane_pot_animal_manure.783,783,Washington,Indiana,462.19017
biogas_methane_pot_animal_manure.992,992,Adair,Kentucky,668.796113
biogas_methane_pot_animal_manure.993,993,Allen,Kentucky,1053.88136
biogas_methane_pot_animal_manure.994,994,Anderson,Kentucky,74.1215687
biogas_methane_pot_animal_manure.1012,1012,Carroll,Kentucky,7.97372042
biogas_methane_pot_animal_manure.1014,1014,Casey,Kentucky,294.144865
biogas_methane_pot_animal_manure.1018,1018,Clinton,Kentucky,205.81955
biogas_methane_pot_animal_manure.1022,1022,Edmonson,Kentucky,77.7398542
biogas_methane_pot_animal_manure.1025,1025,Fayette,Kentucky,0.73754231
biogas_methane_pot_animal_manure.1028,1028,Franklin,Kentucky,6.8346175
biogas_methane_pot_animal_manure.1030,1030,Gallatin,Kentucky,5.33045949
biogas_methane_pot_animal_manure.1031,1031,Garrard,Kentucky,80.0842396
biogas_methane_pot_animal_manure.1032,1032,Grant,Kentucky,22.0705685
biogas_methane_pot_animal_manure.1034,1034,Grayson,Kentucky,300.912759
biogas_methane_pot_animal_manure.1035,1035,Green,Kentucky,237.895168
biogas_methane_pot_animal_manure.1038,1038,Hardin,Kentucky,350.345228
biogas_methane_pot_animal_manure.1069,1069,Marion,Kentucky,730.328039
biogas_methane_pot_animal_manure.1073,1073,Meade,Kentucky,103.245
biogas_methane_pot_animal_manure.1075,1075,Mercer,Kentucky,120.135143
biogas_methane_pot_animal_manure.1076,1076,Metcalfe,Kentucky,406.591731
biogas_methane_pot_animal_manure.1095,1095,Russell,Kentucky,247.491506
biogas_methane_pot_animal_manure.1096,1096,Scott,Kentucky,5.88620946
biogas_methane_pot_animal_manure.1097,1097,Shelby,Kentucky,212.340242
biogas_methane_pot_animal_manure.1103,1103,Trimble,Kentucky,24.5424901
biogas_methane_pot_animal_manure.1105,1105,Warren,Kentucky,789.699949
biogas_methane_pot_animal_manure.1106,1106,Washington,Kentucky,142.905639
biogas_methane_pot_animal_manure.1107,1107,Wayne,Kentucky,154.048789
biogas_methane_pot_animal_manure.1111,1111,Woodford,Kentucky,3.10664432
biogas_methane_pot_animal_manure.2072,2072,Hamilton,Ohio,13.070139
biogas_methane_pot_animal_manure.579,579,Lemhi,Idaho,24.5578558
biogas_methane_pot_animal_manure.580,580,Lewis,Idaho,0
biogas_methane_pot_animal_manure.588,588,Power,Idaho,0.63334644
biogas_methane_pot_animal_manure.589,589,Shoshone,Idaho,0
biogas_methane_pot_animal_manure.590,590,Teton,Idaho,35.0120566
biogas_methane_pot_animal_manure.591,591,Twin Falls,Idaho,5617.2833
biogas_methane_pot_animal_manure.592,592,Valley,Idaho,0.35625737
biogas_methane_pot_animal_manure.555,555,Bingham,Idaho,791.448696
biogas_methane_pot_animal_manure.556,556,Blaine,Idaho,0.21771284
biogas_methane_pot_animal_manure.557,557,Boise,Idaho,0
biogas_methane_pot_animal_manure.558,558,Bonner,Idaho,12.7483792
biogas_methane_pot_animal_manure.559,559,Bonneville,Idaho,52.8883043
biogas_methane_pot_animal_manure.561,561,Butte,Idaho,1.14794042
biogas_methane_pot_animal_manure.562,562,Camas,Idaho,0
biogas_methane_pot_animal_manure.564,564,Caribou,Idaho,110.788007
biogas_methane_pot_animal_manure.565,565,Cassia,Idaho,4305.13088
biogas_methane_pot_animal_manure.566,566,Clark,Idaho,0
biogas_methane_pot_animal_manure.567,567,Clearwater,Idaho,0
biogas_methane_pot_animal_manure.568,568,Custer,Idaho,1.95941554
biogas_methane_pot_animal_manure.569,569,Elmore,Idaho,1385.59984
biogas_methane_pot_animal_manure.570,570,Franklin,Idaho,973.799641
biogas_methane_pot_animal_manure.571,571,Fremont,Idaho,31.3644662
biogas_methane_pot_animal_manure.572,572,Gem,Idaho,153.595291
biogas_methane_pot_animal_manure.573,573,Gooding,Idaho,11226.4308
biogas_methane_pot_animal_manure.574,574,Idaho,Idaho,18.3901729
biogas_methane_pot_animal_manure.575,575,Jefferson,Idaho,1101.98162
biogas_methane_pot_animal_manure.576,576,Jerome,Idaho,6091.93066
biogas_methane_pot_animal_manure.550,550,Ada,Idaho,1506.36818
biogas_methane_pot_animal_manure.551,551,Adams,Idaho,0.81147512
biogas_methane_pot_animal_manure.552,552,Bannock,Idaho,73.0691751
biogas_methane_pot_animal_manure.553,553,Bear Lake,Idaho,86.928667
biogas_methane_pot_animal_manure.560,560,Boundary,Idaho,7.04971213
biogas_methane_pot_animal_manure.581,581,Lincoln,Idaho,2132.77679
biogas_methane_pot_animal_manure.582,582,Madison,Idaho,1.52398987
biogas_methane_pot_animal_manure.583,583,Minidoka,Idaho,834.254349
biogas_methane_pot_animal_manure.585,585,Oneida,Idaho,20.8705352
biogas_methane_pot_animal_manure.586,586,Owyhee,Idaho,1857.08562
biogas_methane_pot_animal_manure.1600,1600,Broadwater,Montana,0
biogas_methane_pot_animal_manure.1601,1601,Carbon,Montana,5.89912539
biogas_methane_pot_animal_manure.1603,1603,Cascade,Montana,199.620398
biogas_methane_pot_animal_manure.1604,1604,Chouteau,Montana,0.53482839
biogas_methane_pot_animal_manure.1608,1608,Deer Lodge,Montana,0
biogas_methane_pot_animal_manure.1610,1610,Fergus,Montana,28.5176224
biogas_methane_pot_animal_manure.1611,1611,Flathead,Montana,28.1615431
biogas_methane_pot_animal_manure.1612,1612,Gallatin,Montana,294.642911
biogas_methane_pot_animal_manure.1613,1613,Garfield,Montana,1.69845631
biogas_methane_pot_animal_manure.1614,1614,Glacier,Montana,241.55436
biogas_methane_pot_animal_manure.1615,1615,Golden Valley,Montana,0
biogas_methane_pot_animal_manure.1616,1616,Granite,Montana,1.44403667
biogas_methane_pot_animal_manure.1617,1617,Hill,Montana,0
biogas_methane_pot_animal_manure.1618,1618,Jefferson,Montana,0
biogas_methane_pot_animal_manure.1619,1619,Judith Basin,Montana,0.94807224
biogas_methane_pot_animal_manure.1620,1620,Lake,Montana,64.200098
biogas_methane_pot_animal_manure.1621,1621,Lewis and Clark,Montana,0
biogas_methane_pot_animal_manure.1622,1622,Liberty,Montana,177.047638
biogas_methane_pot_animal_manure.1623,1623,Lincoln,Montana,1.64621628
biogas_methane_pot_animal_manure.1625,1625,Madison,Montana,1.29493076
biogas_methane_pot_animal_manure.1626,1626,Meagher,Montana,0
biogas_methane_pot_animal_manure.1627,1627,Mineral,Montana,0
biogas_methane_pot_animal_manure.1628,1628,Missoula,Montana,1.28072664
biogas_methane_pot_animal_manure.1629,1629,Musselshell,Montana,5.55732394
biogas_methane_pot_animal_manure.1630,1630,Park,Montana,12.1762475
biogas_methane_pot_animal_manure.1631,1631,Petroleum,Montana,0
biogas_methane_pot_animal_manure.1632,1632,Phillips,Montana,3.12839716
biogas_methane_pot_animal_manure.1633,1633,Pondera,Montana,261.900922
biogas_methane_pot_animal_manure.1635,1635,Powell,Montana,0
biogas_methane_pot_animal_manure.1637,1637,Ravalli,Montana,94.782415
biogas_methane_pot_animal_manure.1640,1640,Rosebud,Montana,0.00251357
biogas_methane_pot_animal_manure.1641,1641,Sanders,Montana,1.10450156
biogas_methane_pot_animal_manure.1643,1643,Silver Bow,Montana,0.6158418
biogas_methane_pot_animal_manure.1644,1644,Stillwater,Montana,0.00779206
biogas_methane_pot_animal_manure.1645,1645,Sweet Grass,Montana,1.15570654
biogas_methane_pot_animal_manure.1646,1646,Teton,Montana,140.276676
biogas_methane_pot_animal_manure.1647,1647,Toole,Montana,164.05487
biogas_methane_pot_animal_manure.1648,1648,Treasure,Montana,0
biogas_methane_pot_animal_manure.1649,1649,Valley,Montana,2.40342391
biogas_methane_pot_animal_manure.1650,1650,Wheatland,Montana,22.997621
biogas_methane_pot_animal_manure.1652,1652,Yellowstone,Montana,31.822597
biogas_methane_pot_animal_manure.1597,1597,Beaverhead,Montana,1.61580939
biogas_methane_pot_animal_manure.1598,1598,Big Horn,Montana,1.30971336
biogas_methane_pot_animal_manure.1599,1599,Blaine,Montana,9.93594102
biogas_methane_pot_animal_manure.578,578,Latah,Idaho,0.34277699
biogas_methane_pot_animal_manure.554,554,Benewah,Idaho,1.34938018
biogas_methane_pot_animal_manure.563,563,Canyon,Idaho,3346.72273
biogas_methane_pot_animal_manure.587,587,Payette,Idaho,1104.50974
biogas_methane_pot_animal_manure.3127,3127,Hot Springs,Wyoming,0.27828578
biogas_methane_pot_animal_manure.3128,3128,Johnson,Wyoming,2.50457199
biogas_methane_pot_animal_manure.3130,3130,Lincoln,Wyoming,84.7218503
biogas_methane_pot_animal_manure.3131,3131,Natrona,Wyoming,4.43255941
biogas_methane_pot_animal_manure.3133,3133,Park,Wyoming,52.6697299
biogas_methane_pot_animal_manure.3135,3135,Sheridan,Wyoming,1.41667545
biogas_methane_pot_animal_manure.3136,3136,Sublette,Wyoming,1.77701641
biogas_methane_pot_animal_manure.3138,3138,Teton,Wyoming,0
biogas_methane_pot_animal_manure.3140,3140,Washakie,Wyoming,0
biogas_methane_pot_animal_manure.3120,3120,Big Horn,Wyoming,29.1560336
biogas_methane_pot_animal_manure.3125,3125,Fremont,Wyoming,8.12500386
biogas_methane_pot_animal_manure.2977,2977,Pacific,Washington,271.122355
biogas_methane_pot_animal_manure.2978,2978,Pend Oreille,Washington,4.08523996
biogas_methane_pot_animal_manure.2979,2979,Pierce,Washington,299.813754
biogas_methane_pot_animal_manure.2980,2980,San Juan,Washington,5.13900425
biogas_methane_pot_animal_manure.2988,2988,Walla Walla,Washington,12.8913069
biogas_methane_pot_animal_manure.2989,2989,Whatcom,Washington,7572.84975
biogas_methane_pot_animal_manure.2990,2990,Whitman,Washington,154.829315
biogas_methane_pot_animal_manure.2991,2991,Yakima,Washington,13853.313
biogas_methane_pot_animal_manure.593,593,Washington,Idaho,5.9874753
biogas_methane_pot_animal_manure.577,577,Kootenai,Idaho,0.03426832
biogas_methane_pot_animal_manure.584,584,Nez Perce,Idaho,0.18389122
biogas_methane_pot_animal_manure.2207,2207,Baker,Oregon,1.73075303
biogas_methane_pot_animal_manure.2208,2208,Benton,Oregon,304.114701
biogas_methane_pot_animal_manure.2209,2209,Clackamas,Oregon,318.879812
biogas_methane_pot_animal_manure.2210,2210,Clatsop,Oregon,211.070953
biogas_methane_pot_animal_manure.2219,2219,Harney,Oregon,5.62406177
biogas_methane_pot_animal_manure.2220,2220,Hood River,Oregon,2.21375388
biogas_methane_pot_animal_manure.2221,2221,Jackson,Oregon,88.6033043
biogas_methane_pot_animal_manure.2222,2222,Jefferson,Oregon,4.38732498
biogas_methane_pot_animal_manure.2223,2223,Josephine,Oregon,173.479265
biogas_methane_pot_animal_manure.2224,2224,Klamath,Oregon,690.745135
biogas_methane_pot_animal_manure.2225,2225,Lake,Oregon,3.76429925
biogas_methane_pot_animal_manure.2226,2226,Lane,Oregon,581.243407
biogas_methane_pot_animal_manure.2227,2227,Lincoln,Oregon,3.44147909
biogas_methane_pot_animal_manure.2228,2228,Linn,Oregon,819.953957
biogas_methane_pot_animal_manure.2229,2229,Malheur,Oregon,618.830542
biogas_methane_pot_animal_manure.2230,2230,Marion,Oregon,2695.31721
biogas_methane_pot_animal_manure.2231,2231,Morrow,Oregon,4997.79852
biogas_methane_pot_animal_manure.2232,2232,Multnomah,Oregon,1.22241596
biogas_methane_pot_animal_manure.2233,2233,Polk,Oregon,978.987412
biogas_methane_pot_animal_manure.2234,2234,Sherman,Oregon,0
biogas_methane_pot_animal_manure.2235,2235,Tillamook,Oregon,4523.10175
biogas_methane_pot_animal_manure.2236,2236,Umatilla,Oregon,5.2086481
biogas_methane_pot_animal_manure.2237,2237,Union,Oregon,36.454674
biogas_methane_pot_animal_manure.2238,2238,Wallowa,Oregon,3.21406201
biogas_methane_pot_animal_manure.2239,2239,Wasco,Oregon,37.7594257
biogas_methane_pot_animal_manure.2240,2240,Washington,Oregon,460.747539
biogas_methane_pot_animal_manure.2241,2241,Wheeler,Oregon,0.58362602
biogas_methane_pot_animal_manure.2242,2242,Yamhill,Oregon,1144.32251
biogas_methane_pot_animal_manure.2211,2211,Columbia,Oregon,35.3738709
biogas_methane_pot_animal_manure.2212,2212,Coos,Oregon,476.31934
biogas_methane_pot_animal_manure.2213,2213,Crook,Oregon,2.72492318
biogas_methane_pot_animal_manure.2214,2214,Curry,Oregon,33.6339164
biogas_methane_pot_animal_manure.2215,2215,Deschutes,Oregon,57.8438489
biogas_methane_pot_animal_manure.2216,2216,Douglas,Oregon,21.1962039
biogas_methane_pot_animal_manure.2217,2217,Gilliam,Oregon,0
biogas_methane_pot_animal_manure.2218,2218,Grant,Oregon,2.72419987
biogas_methane_pot_animal_manure.2968,2968,Jefferson,Washington,0.43770428
biogas_methane_pot_animal_manure.2969,2969,King,Washington,1564.06101
biogas_methane_pot_animal_manure.2970,2970,Kitsap,Washington,13.9412117
biogas_methane_pot_animal_manure.2971,2971,Kittitas,Washington,9.89370297
biogas_methane_pot_animal_manure.2972,2972,Klickitat,Washington,146.046656
biogas_methane_pot_animal_manure.2973,2973,Lewis,Washington,1227.07993
biogas_methane_pot_animal_manure.2974,2974,Lincoln,Washington,4.33366843
biogas_methane_pot_animal_manure.2975,2975,Mason,Washington,8.43287161
biogas_methane_pot_animal_manure.2976,2976,Okanogan,Washington,9.77924691
biogas_methane_pot_animal_manure.2981,2981,Skagit,Washington,2135.55805
biogas_methane_pot_animal_manure.2982,2982,Skamania,Washington,0.15134749
biogas_methane_pot_animal_manure.2983,2983,Snohomish,Washington,1655.4171
biogas_methane_pot_animal_manure.2984,2984,Spokane,Washington,247.483873
biogas_methane_pot_animal_manure.2985,2985,Stevens,Washington,147.334461
